2019-11-22 11:28:25 status unpacked xdg-user-dirs:amd64 0.17-2
2019-11-22 11:28:26 startup packages configure
2019-11-22 11:28:26 configure perl-modules-5.28:all 5.28.1-6 <none>
2019-11-22 11:28:26 status unpacked perl-modules-5.28:all 5.28.1-6
2019-11-22 11:28:26 status half-configured perl-modules-5.28:all 5.28.1-6
2019-11-22 11:28:26 status installed perl-modules-5.28:all 5.28.1-6
2019-11-22 11:28:26 configure libgpm2:amd64 1.20.7-5 <none>
2019-11-22 11:28:26 status unpacked libgpm2:amd64 1.20.7-5
2019-11-22 11:28:26 status half-configured libgpm2:amd64 1.20.7-5
2019-11-22 11:28:26 status installed libgpm2:amd64 1.20.7-5
2019-11-22 11:28:26 configure mime-support:all 3.62 <none>
2019-11-22 11:28:26 status unpacked mime-support:all 3.62
2019-11-22 11:28:26 status half-configured mime-support:all 3.62
2019-11-22 11:28:26 status installed mime-support:all 3.62
2019-11-22 11:28:26 configure xdg-user-dirs:amd64 0.17-2 <none>
2019-11-22 11:28:26 status unpacked xdg-user-dirs:amd64 0.17-2
2019-11-22 11:28:26 status half-configured xdg-user-dirs:amd64 0.17-2
2019-11-22 11:28:26 status installed xdg-user-dirs:amd64 0.17-2
2019-11-22 11:28:26 configure libmagic-mgc:amd64 1:5.35-4+deb10u1 <none>
2019-11-22 11:28:26 status unpacked libmagic-mgc:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 status half-configured libmagic-mgc:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 status installed libmagic-mgc:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 configure libglib2.0-0:amd64 2.58.3-2+deb10u2 <none>
2019-11-22 11:28:26 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2019-11-22 11:28:26 status half-configured libglib2.0-0:amd64 2.58.3-2+deb10u2
2019-11-22 11:28:26 status installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2019-11-22 11:28:26 configure unzip:amd64 6.0-23+deb10u1 <none>
2019-11-22 11:28:26 status unpacked unzip:amd64 6.0-23+deb10u1
2019-11-22 11:28:26 status half-configured unzip:amd64 6.0-23+deb10u1
2019-11-22 11:28:26 status installed unzip:amd64 6.0-23+deb10u1
2019-11-22 11:28:26 configure libmagic1:amd64 1:5.35-4+deb10u1 <none>
2019-11-22 11:28:26 status unpacked libmagic1:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 status half-configured libmagic1:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 status installed libmagic1:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 configure file:amd64 1:5.35-4+deb10u1 <none>
2019-11-22 11:28:26 status unpacked file:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 status half-configured file:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 status installed file:amd64 1:5.35-4+deb10u1
2019-11-22 11:28:26 configure bzip2:amd64 1.0.6-9.2~deb10u1 <none>
2019-11-22 11:28:26 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2019-11-22 11:28:26 status half-configured bzip2:amd64 1.0.6-9.2~deb10u1
2019-11-22 11:28:26 status installed bzip2:amd64 1.0.6-9.2~deb10u1
2019-11-22 11:28:26 configure libglib2.0-data:all 2.58.3-2+deb10u2 <none>
2019-11-22 11:28:26 status unpacked libglib2.0-data:all 2.58.3-2+deb10u2
2019-11-22 11:28:26 status half-configured libglib2.0-data:all 2.58.3-2+deb10u2
2019-11-22 11:28:26 status installed libglib2.0-data:all 2.58.3-2+deb10u2
2019-11-22 11:28:26 configure libslang2:amd64 2.3.2-2 <none>
2019-11-22 11:28:26 status unpacked libslang2:amd64 2.3.2-2
2019-11-22 11:28:26 status half-configured libslang2:amd64 2.3.2-2
2019-11-22 11:28:26 status installed libslang2:amd64 2.3.2-2
2019-11-22 11:28:26 configure xz-utils:amd64 5.2.4-1 <none>
2019-11-22 11:28:26 status unpacked xz-utils:amd64 5.2.4-1
2019-11-22 11:28:26 status half-configured xz-utils:amd64 5.2.4-1
2019-11-22 11:28:26 status installed xz-utils:amd64 5.2.4-1
2019-11-22 11:28:26 configure shared-mime-info:amd64 1.10-1 <none>
2019-11-22 11:28:26 status unpacked shared-mime-info:amd64 1.10-1
2019-11-22 11:28:26 status half-configured shared-mime-info:amd64 1.10-1
2019-11-22 11:28:33 status installed shared-mime-info:amd64 1.10-1
2019-11-22 11:28:33 configure mc-data:all 3:4.8.22-1 <none>
2019-11-22 11:28:33 status unpacked mc-data:all 3:4.8.22-1
2019-11-22 11:28:33 status half-configured mc-data:all 3:4.8.22-1
2019-11-22 11:28:33 status installed mc-data:all 3:4.8.22-1
2019-11-22 11:28:33 configure libssh2-1:amd64 1.8.0-2.1 <none>
2019-11-22 11:28:33 status unpacked libssh2-1:amd64 1.8.0-2.1
2019-11-22 11:28:33 status half-configured libssh2-1:amd64 1.8.0-2.1
2019-11-22 11:28:33 status installed libssh2-1:amd64 1.8.0-2.1
2019-11-22 11:28:33 configure netbase:all 5.6 <none>
2019-11-22 11:28:33 status unpacked netbase:all 5.6
2019-11-22 11:28:33 status half-configured netbase:all 5.6
2019-11-22 11:28:33 status installed netbase:all 5.6
2019-11-22 11:28:33 configure libgdbm6:amd64 1.18.1-4 <none>
2019-11-22 11:28:33 status unpacked libgdbm6:amd64 1.18.1-4
2019-11-22 11:28:33 status half-configured libgdbm6:amd64 1.18.1-4
2019-11-22 11:28:33 status installed libgdbm6:amd64 1.18.1-4
2019-11-22 11:28:33 configure mc:amd64 3:4.8.22-1 <none>
2019-11-22 11:28:33 status unpacked mc:amd64 3:4.8.22-1
2019-11-22 11:28:33 status half-configured mc:amd64 3:4.8.22-1
2019-11-22 11:28:33 status installed mc:amd64 3:4.8.22-1
2019-11-22 11:28:33 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2019-11-22 11:28:33 status unpacked libgdbm-compat4:amd64 1.18.1-4
2019-11-22 11:28:33 status half-configured libgdbm-compat4:amd64 1.18.1-4
2019-11-22 11:28:34 status installed libgdbm-compat4:amd64 1.18.1-4
2019-11-22 11:28:34 configure libperl5.28:amd64 5.28.1-6 <none>
2019-11-22 11:28:34 status unpacked libperl5.28:amd64 5.28.1-6
2019-11-22 11:28:34 status half-configured libperl5.28:amd64 5.28.1-6
2019-11-22 11:28:34 status installed libperl5.28:amd64 5.28.1-6
2019-11-22 11:28:34 configure perl:amd64 5.28.1-6 <none>
2019-11-22 11:28:34 status unpacked perl:amd64 5.28.1-6
2019-11-22 11:28:34 status half-configured perl:amd64 5.28.1-6
2019-11-22 11:28:34 status installed perl:amd64 5.28.1-6
2019-11-22 11:28:34 trigproc libc-bin:amd64 2.28-10 <none>
2019-11-22 11:28:34 status half-configured libc-bin:amd64 2.28-10
2019-11-22 11:28:34 status installed libc-bin:amd64 2.28-10
